销售日期,分类编码,销量(千克)
2020-11-21,1011010801,169.382
2020-11-22,1011010101,371.968
2020-11-22,1011010201,119.596
2020-11-22,1011010402,67.538
2020-11-22,1011010501,26.933
2020-11-22,1011010504,99.221
2020-11-22,1011010801,160.154
2020-11-23,1011010101,294.311
2020-11-23,1011010201,74.623
2020-11-23,1011010402,34.987
2020-11-23,1011010501,15.902
2020-11-23,1011010504,59.056
2020-11-23,1011010801,195.788
2020-11-24,1011010101,220.189
2020-11-24,1011010201,60.927
2020-11-24,1011010402,44.692
2020-11-24,1011010501,13.897
2020-11-24,1011010504,52.157
2020-11-24,1011010801,117.661
2020-11-25,1011010101,237.713
2020-11-25,1011010201,37.137
2020-11-25,1011010402,38.697
2020-11-25,1011010501,13.199
2020-11-25,1011010504,39.054
2020-11-25,1011010801,95.581
2020-11-26,1011010101,282.923
2020-11-26,1011010201,34.766
2020-11-26,1011010402,24.099
2020-11-26,1011010501,12.868
2020-11-26,1011010504,48.086
2020-11-26,1011010801,110.276
2020-11-27,1011010101,225.596
2020-11-27,1011010201,28.934
2020-11-27,1011010402,23.178
2020-11-27,1011010501,13.175
2020-11-27,1011010504,53.116
2020-11-27,1011010801,112.979
2020-11-28,1011010101,400.295
2020-11-28,1011010201,79.441
2020-11-28,1011010402,30.289
2020-11-28,1011010501,18.759
2020-11-28,1011010504,82.485
2020-11-28,1011010801,187.133
2020-11-29,1011010101,287.707
2020-11-29,1011010201,77.33500000000001
2020-11-29,1011010402,31.494
2020-11-29,1011010501,20.702
2020-11-29,1011010504,66.151
2020-11-29,1011010801,168.218
2020-11-30,1011010101,207.353
2020-11-30,1011010201,41.156
2020-11-30,1011010402,18.480999999999998
2020-11-30,1011010501,18.29
2020-11-30,1011010504,54.214
2020-11-30,1011010801,100.486
2020-12-01,1011010101,287.797
2020-12-01,1011010201,25.82
2020-12-01,1011010402,25.029
2020-12-01,1011010501,9.271
2020-12-01,1011010504,47.882
2020-12-01,1011010801,99.477
2020-12-02,1011010101,213.665
2020-12-02,1011010201,24.46
2020-12-02,1011010402,22.979
2020-12-02,1011010501,9.603
2020-12-02,1011010504,48.74
2020-12-02,1011010801,185.141
2020-12-03,1011010101,274.097
2020-12-03,1011010201,27.342
2020-12-03,1011010402,35.348
2020-12-03,1011010501,12.913
2020-12-03,1011010504,48.795
2020-12-03,1011010801,97.395
2020-12-04,1011010101,242.529
2020-12-04,1011010201,27.457
2020-12-04,1011010402,87.25
2020-12-04,1011010501,11.517
2020-12-04,1011010504,42.929
2020-12-04,1011010801,110.875
2020-12-05,1011010101,306.959
2020-12-05,1011010201,72.116
2020-12-05,1011010402,43.518
2020-12-05,1011010501,18.693
2020-12-05,1011010504,50.32
2020-12-05,1011010801,155.115
2020-12-06,1011010101,367.129
2020-12-06,1011010201,67.968
2020-12-06,1011010402,93.761
2020-12-06,1011010501,18.881
2020-12-06,1011010504,61.77
2020-12-06,1011010801,234.205
2020-12-07,1011010101,197.718
2020-12-07,1011010201,29.017
2020-12-07,1011010402,60.127
2020-12-07,1011010501,10.536999999999999
2020-12-07,1011010504,39.566
2020-12-07,1011010801,91.333
2020-12-08,1011010101,183.98
2020-12-08,1011010201,29.686
2020-12-08,1011010402,78.345
2020-12-08,1011010501,10.904
2020-12-08,1011010504,37.891
2020-12-08,1011010801,89.028
2020-12-09,1011010101,180.673
2020-12-09,1011010201,20.825
2020-12-09,1011010402,39.897
2020-12-09,1011010501,9.89
2020-12-09,1011010504,36.059
2020-12-09,1011010801,80.164
2020-12-10,1011010101,188.539
2020-12-10,1011010201,20.405
2020-12-10,1011010402,48.448
2020-12-10,1011010501,11.411
2020-12-10,1011010504,45.747
2020-12-10,1011010801,89.363
2020-12-11,1011010101,212.51
2020-12-11,1011010201,30.644
2020-12-11,1011010402,55.358
2020-12-11,1011010501,14.918
2020-12-11,1011010504,44.514
2020-12-11,1011010801,94.153
2020-12-12,1011010101,269.619
2020-12-12,1011010201,65.466
2020-12-12,1011010402,71.47
2020-12-12,1011010501,11.965
2020-12-12,1011010504,54.731
2020-12-12,1011010801,174.119
2020-12-13,1011010101,375.781
2020-12-13,1011010201,78.67
2020-12-13,1011010402,73.578
2020-12-13,1011010501,20.845
2020-12-13,1011010504,76.784
2020-12-13,1011010801,197.615
2020-12-14,1011010101,197.654
2020-12-14,1011010201,33.376
2020-12-14,1011010402,65.517
2020-12-14,1011010501,12.715
2020-12-14,1011010504,48.394
2020-12-14,1011010801,83.089
2020-12-15,1011010101,203.808
2020-12-15,1011010201,33.43
2020-12-15,1011010402,51.18
2020-12-15,1011010501,10.295
2020-12-15,1011010504,41.066
2020-12-15,1011010801,99.764
2020-12-16,1011010101,152.029
2020-12-16,1011010201,26.065
2020-12-16,1011010402,47.282
2020-12-16,1011010501,9.313
2020-12-16,1011010504,34.839999999999996
2020-12-16,1011010801,74.212
2020-12-17,1011010101,167.799
2020-12-17,1011010201,31.098
2020-12-17,1011010402,47.929
2020-12-17,1011010501,12.154
2020-12-17,1011010504,33.18
2020-12-17,1011010801,94.652
2020-12-18,1011010101,150.625
2020-12-18,1011010201,26.454
2020-12-18,1011010402,63.362
2020-12-18,1011010501,19.541
2020-12-18,1011010504,41.801
2020-12-18,1011010801,86.26
2020-12-19,1011010101,266.55
2020-12-19,1011010201,60.29
2020-12-19,1011010402,85.825
2020-12-19,1011010501,14.524
2020-12-19,1011010504,68.24
2020-12-19,1011010801,154.681
2020-12-20,1011010101,276.911
2020-12-20,1011010201,89.851
2020-12-20,1011010402,77.313
2020-12-20,1011010501,14.386
2020-12-20,1011010504,64.273
2020-12-20,1011010801,141.972
2020-12-21,1011010101,136.041
2020-12-21,1011010201,37.057
2020-12-21,1011010402,48.468
2020-12-21,1011010501,12.997
2020-12-21,1011010504,30.846
2020-12-21,1011010801,84.045
2020-12-22,1011010101,152.185
2020-12-22,1011010201,27.346
2020-12-22,1011010402,38.698
2020-12-22,1011010501,11.079
2020-12-22,1011010504,38.615
2020-12-22,1011010801,75.886
2020-12-23,1011010101,143.732
2020-12-23,1011010201,39.823
2020-12-23,1011010402,43.83
2020-12-23,1011010501,9.4
2020-12-23,1011010504,41.738
2020-12-23,1011010801,67.604
2020-12-24,1011010101,218.533
2020-12-24,1011010201,39.293
2020-12-24,1011010402,61.288
2020-12-24,1011010501,9.801
2020-12-24,1011010504,37.463
2020-12-24,1011010801,75.626
2020-12-25,1011010101,159.654
2020-12-25,1011010201,33.711
2020-12-25,1011010402,65.984
2020-12-25,1011010501,10.328
2020-12-25,1011010504,53.083
2020-12-25,1011010801,148.943
2020-12-26,1011010101,285.224
2020-12-26,1011010201,62.717
2020-12-26,1011010402,103.905
2020-12-26,1011010501,16.19
2020-12-26,1011010504,52.907000000000004
2020-12-26,1011010801,135.658
2020-12-27,1011010101,288.755
2020-12-27,1011010201,51.016
2020-12-27,1011010402,93.232
2020-12-27,1011010501,11.874
2020-12-27,1011010504,52.745
2020-12-27,1011010801,118.129
2020-12-28,1011010101,251.455
2020-12-28,1011010201,33.949
2020-12-28,1011010402,63.262
2020-12-28,1011010501,13.266
2020-12-28,1011010504,45.863
2020-12-28,1011010801,69.819
2020-12-29,1011010101,223.512
2020-12-29,1011010201,33.714
2020-12-29,1011010402,54.924
2020-12-29,1011010501,12.741
2020-12-29,1011010504,28.906
2020-12-29,1011010801,79.647
2020-12-30,1011010101,146.39
2020-12-30,1011010201,33.438
2020-12-30,1011010402,75.742
2020-12-30,1011010501,16.318
2020-12-30,1011010504,32.167
2020-12-30,1011010801,66.631
2020-12-31,1011010101,179.177
2020-12-31,1011010201,23.092
2020-12-31,1011010402,73.305
2020-12-31,1011010501,20.725
2020-12-31,1011010504,45.584
2020-12-31,1011010801,120.945
2021-01-01,1011010101,224.797
2021-01-01,1011010201,55.985
2021-01-01,1011010402,91.569
2021-01-01,1011010501,18.037
2021-01-01,1011010504,67.733
2021-01-01,1011010801,136.338
2021-01-02,1011010101,212.911
2021-01-02,1011010201,31.833000000000002
2021-01-02,1011010402,102.214
2021-01-02,1011010501,18.302
2021-01-02,1011010504,61.502
2021-01-02,1011010801,115.296
2021-01-03,1011010101,224.88
2021-01-03,1011010201,50.09
2021-01-03,1011010402,76.505
2021-01-03,1011010501,13.385
2021-01-03,1011010504,73.797
2021-01-03,1011010801,103.871
2021-01-04,1011010101,177.801
2021-01-04,1011010201,24.728
2021-01-04,1011010402,68.248
2021-01-04,1011010501,9.867
2021-01-04,1011010504,58.505
2021-01-04,1011010801,95.499
2021-01-05,1011010101,154.654
2021-01-05,1011010201,49.049
2021-01-05,1011010402,89.144
2021-01-05,1011010501,14.439
2021-01-05,1011010504,37.556
2021-01-05,1011010801,83.705
2021-01-06,1011010101,176.824
2021-01-06,1011010201,51.711
2021-01-06,1011010402,49.852
2021-01-06,1011010501,13.689
2021-01-06,1011010504,44.528
2021-01-06,1011010801,81.462
2021-01-07,1011010101,161.62800000000001
2021-01-07,1011010201,42.427
2021-01-07,1011010402,54.723
2021-01-07,1011010501,12.56
2021-01-07,1011010504,50.183
2021-01-07,1011010801,96.002
2021-01-08,1011010101,234.462
2021-01-08,1011010201,29.703
2021-01-08,1011010402,53.904
2021-01-08,1011010501,12.049
2021-01-08,1011010504,37.342
2021-01-08,1011010801,90.415
2021-01-09,1011010101,233.427
2021-01-09,1011010201,47.188
2021-01-09,1011010402,90.49
2021-01-09,1011010501,17.965
2021-01-09,1011010504,78.498
2021-01-09,1011010801,129.833
2021-01-10,1011010101,250.645
2021-01-10,1011010201,57.696
2021-01-10,1011010402,79.563
2021-01-10,1011010501,23.755
2021-01-10,1011010504,68.365
2021-01-10,1011010801,137.986
2021-01-11,1011010101,182.204
2021-01-11,1011010201,28.862000000000002
2021-01-11,1011010402,47.911
2021-01-11,1011010501,15.841
2021-01-11,1011010504,46.768
2021-01-11,1011010801,81.67
2021-01-12,1011010101,173.449
2021-01-12,1011010201,18.847
2021-01-12,1011010402,55.595
2021-01-12,1011010501,6.304
2021-01-12,1011010504,35.595
2021-01-12,1011010801,73.283
2021-01-13,1011010101,172.101
2021-01-13,1011010201,25.301
2021-01-13,1011010402,40.616
2021-01-13,1011010504,37.065
2021-01-13,1011010801,76.684
2021-01-14,1011010101,148.947
2021-01-14,1011010201,34.119
2021-01-14,1011010402,43.51
2021-01-14,1011010501,18.643
2021-01-14,1011010504,39.296
2021-01-14,1011010801,75.963
2021-01-15,1011010101,171.213
2021-01-15,1011010201,30.979
2021-01-15,1011010402,51.428
2021-01-15,1011010501,14.644
2021-01-15,1011010504,39.211
2021-01-15,1011010801,101.383
2021-01-16,1011010101,252.825
2021-01-16,1011010201,45.807
2021-01-16,1011010402,82.624
2021-01-16,1011010501,20.109
2021-01-16,1011010504,76.174
2021-01-16,1011010801,150.015
2021-01-17,1011010101,228.991
2021-01-17,1011010201,45.21
2021-01-17,1011010402,67.482
2021-01-17,1011010501,24.613
2021-01-17,1011010504,74.534
2021-01-17,1011010801,141.492
2021-01-18,1011010101,167.119
2021-01-18,1011010201,33.17
2021-01-18,1011010402,48.095
2021-01-18,1011010501,10.266
2021-01-18,1011010504,48.166
2021-01-18,1011010801,72.532
2021-01-19,1011010101,216.055
2021-01-19,1011010201,33.818
2021-01-19,1011010402,42.265
2021-01-19,1011010501,9.304
2021-01-19,1011010504,50.827
2021-01-19,1011010801,74.431
2021-01-20,1011010101,197.824
2021-01-20,1011010201,33.627
2021-01-20,1011010402,44.546
2021-01-20,1011010501,19.321
2021-01-20,1011010504,51.058
2021-01-20,1011010801,90.131
2021-01-21,1011010101,219.93
2021-01-21,1011010201,27.553
2021-01-21,1011010402,48.089
2021-01-21,1011010501,23.411
2021-01-21,1011010504,57.724
2021-01-21,1011010801,63.013
2021-01-22,1011010101,218.136
2021-01-22,1011010201,32.636
2021-01-22,1011010402,48.728
2021-01-22,1011010501,12.333
2021-01-22,1011010504,54.45
2021-01-22,1011010801,88.796
2021-01-23,1011010101,214.815
2021-01-23,1011010201,48.218
2021-01-23,1011010402,66.893
2021-01-23,1011010501,20.333
2021-01-23,1011010504,87.038
2021-01-23,1011010801,117.521
2021-01-24,1011010101,350.342
2021-01-24,1011010201,56.086
2021-01-24,1011010402,88.664
2021-01-24,1011010501,23.807
2021-01-24,1011010504,99.115
2021-01-24,1011010801,127.934
2021-01-25,1011010101,224.149
2021-01-25,1011010201,34.554
2021-01-25,1011010402,86.892
2021-01-25,1011010501,20.041
2021-01-25,1011010504,68.681
2021-01-25,1011010801,79.116
2021-01-26,1011010101,215.643
2021-01-26,1011010201,36.857
2021-01-26,1011010402,59.222
2021-01-26,1011010501,16.078
2021-01-26,1011010504,57.954
2021-01-26,1011010801,101.362
2021-01-27,1011010101,208.029
2021-01-27,1011010201,50.986
2021-01-27,1011010402,50.075
2021-01-27,1011010501,11.937
2021-01-27,1011010504,105.094
2021-01-27,1011010801,108.756
2021-01-28,1011010101,160.38400000000001
2021-01-28,1011010201,47.788
2021-01-28,1011010402,58.18
2021-01-28,1011010501,17.792
2021-01-28,1011010504,70.075
2021-01-28,1011010801,80.927
2021-01-29,1011010101,151.962
2021-01-29,1011010201,56.588
2021-01-29,1011010402,48.372
2021-01-29,1011010501,15.072000000000001
2021-01-29,1011010504,66.029
2021-01-29,1011010801,69.324
2021-01-30,1011010101,236.777
2021-01-30,1011010201,63.124
2021-01-30,1011010402,39.938
2021-01-30,1011010501,23.084
2021-01-30,1011010504,91.796
2021-01-30,1011010801,94.904
2021-01-31,1011010101,249.269
2021-01-31,1011010201,37.907
2021-01-31,1011010402,47.573
2021-01-31,1011010501,24.61
2021-01-31,1011010504,84.451
2021-01-31,1011010801,104.054
2021-02-01,1011010101,181.621
2021-02-01,1011010201,25.144
2021-02-01,1011010402,50.34
2021-02-01,1011010501,13.664
2021-02-01,1011010504,71.64
2021-02-01,1011010801,69.564
2021-02-02,1011010101,193.791
2021-02-02,1011010201,41.328
2021-02-02,1011010402,47.323
2021-02-02,1011010501,24.133
2021-02-02,1011010504,92.145
2021-02-02,1011010801,88.048
2021-02-03,1011010101,223.102
2021-02-03,1011010201,84.615
2021-02-03,1011010402,36.091
2021-02-03,1011010501,14.938
2021-02-03,1011010504,79.053
2021-02-03,1011010801,91.564
2021-02-04,1011010101,197.832
2021-02-04,1011010201,69.983
2021-02-04,1011010402,61.4
2021-02-04,1011010501,27.716
2021-02-04,1011010504,96.194
2021-02-04,1011010801,111.069
2021-02-05,1011010101,194.292
2021-02-05,1011010201,58.169
2021-02-05,1011010402,56.39
2021-02-05,1011010501,25.906
2021-02-05,1011010504,124.448
2021-02-05,1011010801,95.222
2021-02-06,1011010101,212.817
2021-02-06,1011010201,75.497
2021-02-06,1011010402,55.472
2021-02-06,1011010501,39.051
2021-02-06,1011010504,194.842
2021-02-06,1011010801,119.696
2021-02-07,1011010101,193.778
2021-02-07,1011010201,53.682
2021-02-07,1011010402,101.527
2021-02-07,1011010501,43.635
2021-02-07,1011010504,159.904
2021-02-07,1011010801,147.812
2021-02-08,1011010101,234.405
2021-02-08,1011010201,122.215
2021-02-08,1011010402,124.55
2021-02-08,1011010501,58.326
2021-02-08,1011010504,289.227
2021-02-08,1011010801,240.205
2021-02-09,1011010101,282.558
2021-02-09,1011010201,139.056
2021-02-09,1011010402,211.431
2021-02-09,1011010501,87.912
2021-02-09,1011010504,423.696
2021-02-09,1011010801,326.993
2021-02-10,1011010101,499.848
2021-02-10,1011010201,167.055
2021-02-10,1011010402,296.79200000000003
2021-02-10,1011010501,118.931
2021-02-10,1011010504,505.888
2021-02-10,1011010801,511.136
2021-02-13,1011010101,243.485
2021-02-13,1011010201,22.759
2021-02-13,1011010402,50.0
2021-02-13,1011010501,28.967
2021-02-13,1011010504,104.485
2021-02-13,1011010801,74.519
2021-02-14,1011010101,195.74
2021-02-14,1011010201,16.607
2021-02-14,1011010402,65.07300000000001
2021-02-14,1011010501,25.06
2021-02-14,1011010504,116.812
2021-02-14,1011010801,164.586
2021-02-15,1011010101,300.13
2021-02-15,1011010201,41.123
2021-02-15,1011010402,68.394
2021-02-15,1011010501,39.655
2021-02-15,1011010504,168.272
2021-02-15,1011010801,210.745
2021-02-16,1011010101,253.696
2021-02-16,1011010201,40.493
2021-02-16,1011010402,67.819
2021-02-16,1011010501,31.647
2021-02-16,1011010504,151.649
2021-02-16,1011010801,174.61
2021-02-17,1011010101,180.052
2021-02-17,1011010201,33.589
2021-02-17,1011010402,53.632
2021-02-17,1011010501,30.358
2021-02-17,1011010504,133.646
2021-02-17,1011010801,144.793
2021-02-18,1011010101,227.336
2021-02-18,1011010201,56.001
2021-02-18,1011010402,62.327
2021-02-18,1011010501,18.169999999999998
2021-02-18,1011010504,105.697
2021-02-18,1011010801,130.174
2021-02-19,1011010101,184.169
2021-02-19,1011010201,47.197
2021-02-19,1011010402,73.044
2021-02-19,1011010501,13.769
2021-02-19,1011010504,116.07000000000001
2021-02-19,1011010801,92.327
2021-02-20,1011010101,175.262
2021-02-20,1011010201,39.445
2021-02-20,1011010402,60.612
2021-02-20,1011010501,21.798000000000002
2021-02-20,1011010504,119.306
2021-02-20,1011010801,88.794
2021-02-21,1011010101,144.855
2021-02-21,1011010201,35.248
2021-02-21,1011010402,38.554
2021-02-21,1011010501,33.803
2021-02-21,1011010504,80.423
2021-02-21,1011010801,79.403
2021-02-22,1011010101,139.491
2021-02-22,1011010201,30.813
2021-02-22,1011010402,40.444
2021-02-22,1011010501,15.47
2021-02-22,1011010504,72.834
2021-02-22,1011010801,66.554
2021-02-23,1011010101,136.05
2021-02-23,1011010201,24.456
2021-02-23,1011010402,44.084
2021-02-23,1011010501,25.429
2021-02-23,1011010504,85.425
2021-02-23,1011010801,77.586
2021-02-24,1011010101,190.158
2021-02-24,1011010201,37.410000000000004
2021-02-24,1011010402,54.382
2021-02-24,1011010501,22.668
2021-02-24,1011010504,60.043
2021-02-24,1011010801,88.233
2021-02-25,1011010101,156.613
2021-02-25,1011010201,39.885
2021-02-25,1011010402,74.027
2021-02-25,1011010501,34.618
2021-02-25,1011010504,100.118
2021-02-25,1011010801,110.557
2021-02-26,1011010101,276.322
2021-02-26,1011010201,70.06400000000001
2021-02-26,1011010402,72.508
2021-02-26,1011010501,31.286
2021-02-26,1011010504,135.777
2021-02-26,1011010801,159.095
2021-02-27,1011010101,218.04
2021-02-27,1011010201,74.704
2021-02-27,1011010402,45.651
2021-02-27,1011010501,22.579
2021-02-27,1011010504,122.322
2021-02-27,1011010801,116.81400000000001
2021-02-28,1011010101,305.647
2021-02-28,1011010201,54.382
2021-02-28,1011010402,49.705
2021-02-28,1011010501,27.705
2021-02-28,1011010504,114.677
2021-02-28,1011010801,111.764
2021-03-01,1011010101,241.709
2021-03-01,1011010201,28.579
2021-03-01,1011010402,29.048
2021-03-01,1011010501,27.232
2021-03-01,1011010504,97.068
2021-03-01,1011010801,79.404
2021-03-02,1011010101,182.984
2021-03-02,1011010201,40.61
2021-03-02,1011010402,46.406
2021-03-02,1011010501,16.541
2021-03-02,1011010504,83.363
2021-03-02,1011010801,62.044
2021-03-03,1011010101,186.008
2021-03-03,1011010201,22.01
2021-03-03,1011010402,20.757
2021-03-03,1011010501,23.654
2021-03-03,1011010504,80.749
2021-03-03,1011010801,71.027
2021-03-04,1011010101,145.281
2021-03-04,1011010201,18.951999999999998
2021-03-04,1011010402,28.177
2021-03-04,1011010501,20.344
2021-03-04,1011010504,93.07600000000001
2021-03-04,1011010801,72.465
2021-03-05,1011010101,211.185
2021-03-05,1011010201,41.955
2021-03-05,1011010402,35.138
2021-03-05,1011010501,22.986
2021-03-05,1011010504,101.498
2021-03-05,1011010801,82.585
2021-03-06,1011010101,288.817
2021-03-06,1011010201,64.332
2021-03-06,1011010402,61.735
2021-03-06,1011010501,38.176
2021-03-06,1011010504,167.583
2021-03-06,1011010801,151.214
2021-03-07,1011010101,257.809
2021-03-07,1011010201,84.586
2021-03-07,1011010402,36.889
2021-03-07,1011010501,26.748
2021-03-07,1011010504,122.568
2021-03-07,1011010801,125.428
2021-03-08,1011010101,211.746
2021-03-08,1011010201,45.65
2021-03-08,1011010402,26.921
2021-03-08,1011010501,19.815
2021-03-08,1011010504,80.399
2021-03-08,1011010801,78.721
2021-03-09,1011010101,170.907
2021-03-09,1011010201,34.073
2021-03-09,1011010402,42.608
2021-03-09,1011010501,20.838
2021-03-09,1011010504,66.895
2021-03-09,1011010801,143.511
2021-03-10,1011010101,119.599
2021-03-10,1011010201,25.101
2021-03-10,1011010402,24.891000000000002
2021-03-10,1011010501,14.35
2021-03-10,1011010504,59.548
2021-03-10,1011010801,91.994
2021-03-11,1011010101,158.357
2021-03-11,1011010201,30.749
2021-03-11,1011010402,31.801
2021-03-11,1011010501,16.37
2021-03-11,1011010504,57.357
2021-03-11,1011010801,75.477
2021-03-12,1011010101,152.44
2021-03-12,1011010201,31.282
2021-03-12,1011010402,21.764
2021-03-12,1011010501,23.836000000000002
2021-03-12,1011010504,102.131
2021-03-12,1011010801,84.232
2021-03-13,1011010101,169.055
2021-03-13,1011010201,43.017
2021-03-13,1011010402,47.086
